album,album_0,album_1,album_2,album_3,album_4,album_5,album_6
Xuân Đẹp Làm Sao (Vol 7),0.014317612,-0.0014908966,-0.019087764,0.0044532595,-0.017954113,-0.0029027879,-0.058508802
Xuân Đến Cùng Ta (Single),-0.0180052,0.037786983,0.021139743,-0.012842337,0.0068766125,-0.013611123,0.018503735
Xuân Đến Rồi,-0.02183512,0.01633532,-0.03547855,0.014203523,-0.026567757,0.02974968,0.011783832
Xóa Hết Nợ Nần,0.0023473273,0.008682968,0.01513941,0.019947667,-0.010213624,0.001720766,0.015387794
Xóa Sạch Hết Đi (Single),0.014019716,-0.002980952,0.025915604,-0.008611147,0.043974984,-0.045116108,-0.0033471815
Xóm Đêm,-0.026038265,-0.00024672243,-0.00022024215,-0.019836208,0.031039834,-0.01286569,-0.030796781
Xôn Xao Mùa Phượng Vĩ,0.008045981,-0.018014284,-0.031678822,-0.024456585,-0.008349007,0.038567074,-0.047282916
Xơ Cồ Cây (Single),0.015046114,-0.0044666054,0.008897942,-0.0054750172,-0.010881803,-0.016608844,0.008352809
Yes I Do (Single),-0.011814147,-0.0066169812,-0.011442432,-0.0026511878,0.006470098,-0.0014478341,0.015190093
You,0.013043898,0.00729503,-0.05966568,-0.009568396,-0.025107915,0.033418506,-0.08846156
You Are My Angel (Single),-0.0039984724,-0.004784567,-0.011933943,-0.017128091,0.015975881,0.01229166,0.022159282
Your Boy (Single),-0.0012263656,-0.0016412064,0.022827402,0.0169449,-0.023045098,-0.0137364715,0.019706625
Your Sky (Single),0.0076082028,-0.019425523,0.0092256535,-0.020812918,0.0052222754,0.012972307,-0.0001452133
Yêu (Tháng Năm Rực Rỡ OST) (Single),0.0030570768,0.001576247,-0.002348143,-0.0059760823,0.0052714897,-0.008775374,-0.01183019
Yêu Anh Buồn Lắm (Single),-0.022529716,0.004193861,-0.0114096105,0.007948564,-0.014606724,0.004683121,-0.011695285
Yêu Anh Em Nhé (Single),0.010163306,-0.0008798614,-0.0127966795,-0.016440323,0.014195686,0.0007130146,-0.00011053458
Yêu Anh Sẽ Tốt Mà (Single),-0.010769361,-0.0029180113,-0.0017577552,-0.0084728105,-0.00651669,-0.011250167,0.00014851987
Yêu Anh Theo Cách Của Em,-0.01094648,-0.015082136,0.014767495,0.01406285,-0.03873809,-0.0072169923,0.06119827
Yêu Anh Yêu Bình Yên (Single),-0.003207647,0.006989778,0.006064265,0.00048310013,-0.0118354205,-0.015170137,0.0019728555
Yêu Anh Đi (Single),-0.008887194,-0.006724792,0.020276299,-0.008777523,-0.02038581,0.014148575,-0.014347741
Yêu Anh Đến Hơi Thở Cuối Cùng (Single),-0.0098078055,0.00021263809,0.013361156,0.009925982,-0.006201001,0.03855747,0.017994003
Yêu Chưa Bao Giờ Là Sai (Single),0.0049220854,-0.009866881,-0.0059411936,-0.016731609,0.017851224,0.0044452352,0.0047511705
Yêu Cô Gái Bạc Liêu,-0.019721707,0.005166866,-0.0024772424,-0.016080042,0.022108436,-0.0134032145,-0.0028637934
Yêu Cún Hay Mèo (Single),-0.014081629,-0.007241464,-0.009573776,-0.008676628,0.01121757,0.011063832,-0.0035623393
Yêu Em Cho Đến Khi Đầu Tóc Bạc Phơ (Single),0.0059492826,-0.008102415,-0.008804075,0.0024633133,0.010209328,0.0038021728,-0.0038660928
Yêu Em Chẳng Dám Nói (Single),-0.017571306,0.03359544,-0.019428048,-0.0030598887,0.0033603348,-0.018256325,0.0069972537
Yêu Em Cần Em (Single),-0.006411015,-0.0025439113,-0.005029101,0.0037486195,0.002863796,0.004567345,-0.02084128
Yêu Em Dài Lâu (Single),0.018313786,0.0027459003,-0.0112625975,-0.009175804,-0.027236203,0.0052810176,0.0023550037
Yêu Em Dại Khờ (Single),-0.00616337,-0.0177756,0.0072479486,0.0054978654,0.0005142264,-0.018464249,0.007330829
Yêu Em Mất Rồi (Single),0.014580442,0.0066274637,-0.013290383,-0.025272723,-0.009569693,-0.009259999,-0.012483409
Yêu Em Quá Hóa Vô Tâm (EP),0.009062614,-0.011463495,-0.0068062,-0.014982578,-0.00743367,-0.00344059,0.0054225447
Yêu Em Rất Nhiều (Single),-0.0015799109,0.024547439,0.016399967,-0.009235131,-0.0053283116,0.0053896843,0.0005021021
Yêu Em Thương Em (Single),0.011267961,-0.022171035,-0.004138076,-0.014245885,-0.015812915,0.012739922,0.008507948
Yêu Giận Hờn,0.007439643,-0.0071384623,-0.015803695,-0.029700447,0.040404115,0.020941127,0.031783365
Yêu Hay Thương Hại (Single),0.0046464177,-0.007217637,0.001842152,0.005067263,-0.023981761,6.155819e-05,0.014518974
Yêu Hoa Đã Có Chủ (Single),-0.00885915,-0.018505502,0.0030022021,0.015745282,0.0013903424,-0.005859829,-0.017051723
Yêu Hết Lòng Có Được Chân Thành (Single),-0.019844979,0.0043639257,-0.00055199565,-0.020070476,-0.003175466,0.012805678,-0.019662332
Yêu Khác Thương Hại (Single),0.020638252,-0.014553914,-0.0068262257,0.012649742,0.003741467,0.015340507,0.021482825
Yêu Không Cần Hứa (Single),0.010817011,-0.0019131929,-0.008998883,-0.018570166,0.007050446,-0.008054738,-0.0037164688
Yêu Không Lối Thoát (Single),-0.0044863387,-0.007599283,-0.009040638,-0.014160335,0.016636264,0.0018419132,-0.0038118162
Yêu Không Sai Thời Điểm (Single),-0.037753593,-0.011513908,-0.0015461103,-0.021552986,0.007678551,0.0058971504,-0.019080142
"Yêu Không Sai, Thời Điểm Sai (Single)",-0.0020716586,-0.0018282793,0.0052412814,-0.020288134,0.0016249657,-0.017629743,0.0099744
Yêu Là Cưới (Single),-0.004893987,0.0066257245,0.008194661,-0.0033404916,-0.0020532697,0.013846588,0.012281382
Yêu Là Tha Thứ,0.009341201,0.006566573,0.006774661,0.019844173,-0.010232355,-0.020509694,-0.045473926
Yêu Là Thấu Hiểu (Single),-0.0058200816,-0.0064362446,0.00689641,0.013307597,0.01196312,-0.0023447485,0.0042614792
Yêu Lâu Chẳng Được Gì Đâu,-0.01225628,0.0072729154,0.034503683,-0.032935463,0.009988116,-0.017892903,0.020361925
Yêu Lâu Mới Thấu (Single),0.0058960556,0.012333273,-0.0038438023,0.014010126,-0.021271292,0.0010570593,0.009497525
Yêu Lâu Nhưng Đâu Dám Nói (Single),-0.026003543,-0.0013534598,0.01533894,0.014857505,0.0024587556,0.0017254998,0.0052154125
Yêu Mãi Ngàn Năm,-0.0042699776,-0.008626172,-0.0414545,-0.0039032903,-0.0003509138,0.045607433,-0.033649854
Yêu Một Hoàng Tử (Single),0.0029663965,0.014645849,-0.024594087,0.006326273,0.0012376826,0.0074612363,0.025444904
Yêu Một Mình (Single),0.0009964689,-0.0023605227,-0.041344956,0.027751964,-0.052119087,0.036606215,-0.0629658
Yêu Một Người Bận Rộn (Single),-0.005029156,-0.029329767,-0.011017432,-0.009608265,0.008394128,-0.022002865,0.0063781394
Yêu Một Người Sau Anh (Single),0.0013930209,-0.018705746,-0.0026029292,-0.019245123,-0.0046654353,-0.028909111,-0.012467315
Yêu Một Người Sống Bên Một Người,-0.0010021031,-0.006996982,-0.044346154,-0.028020853,-0.0296217,-0.0026283995,-0.06887128
Yêu Một Người Ở Xa (EP),0.008529857,0.021919813,0.009906159,0.005851309,0.025023516,-0.004269878,0.023327488
Yêu Người Yêu Mình (Single),-0.009546997,-0.007954998,0.018036503,0.010831894,-0.0072012073,-0.0002821684,-0.020446902
Yêu Người Đổi Thay (Single),-0.011176987,-0.012632308,0.0065373904,-0.013113114,-0.00044006668,-0.0070735016,-0.01772121
Yêu Nhau Ghét Nhau (Single),-0.0081838425,0.022178773,-0.0073713325,-0.01734453,0.012890306,-0.005594895,-0.013232665
Yêu Nhau Yêu Nhau Thôi (Single),-0.015494916,0.017770248,-0.018207323,-0.017651813,-0.002520597,-0.0036259503,-0.013002412
Yêu Nhau Đi Em Ơi! (Single),0.0065192194,-0.020266492,0.014189142,0.0034583875,0.0065052374,0.00655334,-0.006893558
Yêu Như Cách Em Đã Từng (Single),-0.0050885985,0.0027420067,-0.015007193,0.009419393,-0.0022528395,-0.007574495,-0.012647253
Yêu Như Ngày Hôm Qua (Single),0.022526946,0.012020827,-0.0025282218,0.015042362,0.013864699,-0.009908193,-0.0039830394
Yêu Nhầm Người (Cover) (Single),-0.0066460534,0.012208355,0.003390146,-0.004456839,0.0015093669,0.014303094,0.01111581
Yêu Nhầm Người (Single),-0.018948615,-0.011875356,0.020308837,0.021328976,-0.017673576,-0.0028080246,-0.008664626
Yêu Rồi (Single),-0.022210214,-0.01467677,0.005150138,-0.011737714,-0.002655413,0.0025802646,0.015343269
Yêu Sâu Thì Quên Lâu,-0.0027605772,0.013851817,-0.013894538,0.0040651774,0.0055117654,-0.015241238,-0.024250606
Yêu Thương Giờ Như Xa Lạ (Single),-0.0016509708,-0.0042364136,0.0044869287,0.011463432,-0.01830073,-0.004483736,-0.004017877
Yêu Thương Ngày Đó (Single),-0.013676899,-0.009499142,-0.0075957803,-0.0050025135,-0.0078977365,0.018945651,0.020611968
Yêu Thương Quay Về (Remix),0.009682309,0.00089966133,-0.00999737,0.009808091,-0.015551576,-0.014703701,0.006484773
Yêu Thương Quay Về (Remix) (Single),-0.011145137,0.0060899393,0.008332319,-0.0076268874,-0.005994262,0.012858937,-0.0065734433
Yêu Thương Trọn Vẹn (Single),0.006574159,-0.0024503083,0.022042435,-0.0070169456,0.0045522833,-0.006919189,-0.014640316
Yêu Thương Vô Tình (Single),-0.017928574,-0.011483388,-0.005460168,0.0022183943,-0.015947253,0.0018726438,-0.010898413
Yêu Thương Đậm Sâu (Single),-0.0038971403,-0.009686502,0.0071541728,-0.012270855,-0.0200341,-0.008646656,-0.005355387
Yêu Thầm,0.021000238,0.0029742941,-0.012314257,0.0068255467,0.018419068,-0.020928165,-0.039805897
Yêu Trong Cô Đơn (Single),-0.015098125,-0.0075402246,-0.010277145,0.013065347,0.010420055,0.006479215,0.009475094
Yêu Trong Dại Khờ,0.011515254,-0.020765642,-0.024575952,-0.008939648,-0.0145370765,0.012096077,-0.06476731
Yêu Từ Cái Nhìn Đầu Tiên (Single),-0.0077369073,0.0036682896,0.022645587,0.015608435,0.02000117,0.011299852,-0.002681081
Yêu Từ Phía Xa (Single),0.0107655395,-0.01462162,0.019470016,-0.0012446664,-0.0010513269,-0.019124864,0.008212993
Yêu Và Hiểu Là Hai Điều Khác Nhau (Single),0.0039499467,-0.0008012764,0.00024391338,-0.011117338,-0.00756014,-0.01625203,-0.027878752
Yêu Vội Vàng (Cover) (Single),-0.013936967,0.023699006,-0.010050461,-0.011435593,0.023371035,-0.012123441,0.003047452
Yêu Xa (Single),0.020656234,-0.014454114,-0.00022691264,0.018036518,-0.0029869578,0.012105247,0.0057354653
Yêu Đôi Khi Phải Dừng Lại (Single),0.00533489,0.0072740056,0.005548396,0.016964227,-0.009915771,-0.0077922083,-0.013102645
Yêu Đơn Phương (Single),-0.016518805,-0.013637046,0.01954337,0.01129028,0.014335352,-0.00033207686,-0.00747026
Yêu Đương (Remix) (Single),0.004679883,0.00021313652,0.0027707792,-0.0013840019,0.009323944,0.012040751,0.0054430915
Yêu Đương (Single),-0.003418934,-0.0064391,0.012717855,-0.008930863,0.006694672,-0.0027597006,0.020724792
Yêu Đến Quên Mình (Single),-0.004480446,-0.019460985,0.020218205,0.009809099,0.017910097,0.0006746642,-0.012475902
Yêu Để Rời Xa (Single),0.009984992,-0.0060210684,-0.00147346,-0.015055994,-0.02910335,-0.0034188032,-0.019559931
unknown,-0.0189256,-0.011498142,-0.03226701,0.010261458,-0.070687905,0.02285484,-0.034664452
 Anh Còn Nợ Em,-0.012386817,-0.014540213,-0.06327688,-0.0065749856,-0.03086282,0.037215374,-0.040813588
Ái Ân Phai Tàn (Single),0.009173846,0.002847209,0.0070023285,0.023743475,0.0056618005,-0.001211737,-0.030835101
Áng Mây Vô Tình (Single),-0.015354151,0.007346296,-0.021568386,0.0147457095,0.0055737654,0.022623023,0.02654993
Ánh Sáng Trở Về,0.01320684,-0.008989651,0.0044516525,-0.011164898,0.03271036,0.010476513,-0.006548112
Áo Cưới Không Nàng Dâu,-0.006546101,-0.011345586,-0.05218948,0.023892408,-0.064354315,0.034945626,-0.08870162
Áo Hoa CD1,-0.0015342454,0.014268947,0.010018888,0.0007805109,-0.0027210265,0.013921805,0.025595043
Âm Bản (Single),-0.009485479,0.009661183,-0.0028261885,0.024501298,0.00777176,0.035807576,-0.016957574
Âm Hồn Ca (Single),-0.004787662,0.0069397213,-0.0025620945,-0.013217932,0.013417542,-0.01169861,-0.024988158
Âm Thanh Của Tuyết Rơi (Cover) (Single),0.00046610011,-0.018059762,-0.0061668847,0.0001371339,0.025108147,-0.013647288,-0.009607268
Ân Tình Đổi Thay (Single),0.0013037451,-0.01771103,0.0015330531,-0.0069866492,0.016287802,0.010311482,-0.0007284485
Ông Bà Anh (Cover),0.0006509818,0.026979243,-0.004892069,-0.006450908,-0.0037667132,0.0049375854,-0.017360603
Ý Em Sao (Single),-0.013933405,-0.013036522,-0.009455309,0.00079549325,0.0057547665,0.0050586895,-0.002995622
Ăn Năn (Single),0.0002919577,-0.013264236,0.008920735,-0.00011029989,-0.013567567,0.039485257,-0.004252239
Ăn Năn Sám Hối,-0.012903702,-0.017739702,-0.00040934683,0.001108332,-0.038843673,0.00927994,-0.008411252
Đao Kiếm Như Mộng (Single),-0.014645304,0.027663242,0.0055423817,-0.01955616,-0.0032540269,0.0064242682,0.014881904
Đau Bao Nhiêu Là Đủ,-0.00046509056,0.019731397,0.0012606174,-0.005581344,0.0020227476,0.022213418,-0.015120296
Đau Tận Tâm Can,0.008533408,0.008965209,-0.00047338306,0.011786373,0.013586362,-0.011532908,0.009236925
Đi Bên Em (Single),0.003609537,0.012244581,-0.0065625673,-0.01052179,0.0033601045,0.011683868,0.010821217
Đi Rồi Mới Thương (Single),-0.005894935,0.008782251,-0.02194289,0.018805465,-0.013934617,0.02312299,0.0026806095
Đi Thôi Em Ơi (Single),0.013413804,-0.015904833,0.0136298435,-0.0022050731,-0.013239706,-0.0028014302,0.0028079078
"Đi Tiếp Nhé, Việt Nam Ơi! (Single)",-0.002061341,-0.018893972,0.012325233,0.011799754,0.00496757,0.02355698,-0.014180216
Đi Tìm Người Yêu (Single),-0.009873221,0.004539256,0.0012518965,-0.013500765,-0.019424623,0.008568529,-0.008951323
Đi Về Nơi Không Có Anh (Single),-0.0030469925,0.008934362,0.0021600171,-0.00410119,-0.010217289,-0.0070671802,-0.018852025
Đi Về Đâu (Single),0.012626889,0.006781186,-0.000104276834,-0.015042758,0.0049087307,-0.007848417,-5.166568e-05
Đi Yêu Tin (Single),0.011328763,0.012276901,-0.007322746,-0.00014341026,0.005013904,1.2733042e-06,0.026350085
Đi Đi Chần Chờ Chi (Single),0.0023816726,-0.0034730546,-0.0015159271,-0.015912522,0.004435594,-0.009697264,-0.0047422526
Đi Đâu Cũng Trở Về,0.020984026,-0.012667371,-0.015318563,0.011031816,-0.010521572,0.0015307784,-0.00660997
Đi Để Trở Về 2 (Single),-0.022120487,-0.019607965,-0.015897062,0.015295419,-0.008055353,0.037404124,0.008260617
Điều Anh Đang Lo (EP),0.013996899,-0.0034964173,0.006328256,0.005848061,-0.016265435,-0.009899804,-0.0035048716
Điều Anh Đang Lo (EP},0.0013786636,0.007206733,0.034469485,0.007856349,0.0032870644,0.00013255663,-0.011755
Điều Cha Muốn Nói (Single),-0.0027609065,-0.023658669,-0.0063143196,0.018974444,-0.0050011943,0.0012828484,-0.02851994
Điều Em Muốn (Single),-0.004845581,0.016609665,-0.021548752,-0.0060536815,-0.012626755,-0.019081308,-0.015298614
Điều Em Muốn Nói (Single),-0.0030742735,0.013208242,-0.004581551,-0.00281929,0.0071697696,-0.013128209,-4.2570384e-05
Điều Gì Anh Đang Tìm Kiếm,0.014227031,-0.014409654,-0.019375846,-0.00041953716,-0.030134683,0.022316549,-0.05412827
Điều Ngốc Nghếch Nhất,0.0094636185,-0.01244407,-0.00940353,-0.0037169955,-0.0152645875,-0.0017937869,-0.009300534
Điều Ta Viết Mùa Xa Nhau (Single),0.0037851937,-0.011150666,-0.012947792,-0.011311523,0.0032460927,-0.008747626,0.0070094718
Điều Vô Giá (Single),0.0073125055,-0.009590356,-0.023040151,-0.0014555693,0.011382414,-0.017796474,8.970499e-07
Điệu Dân Ca Buồn (Single),0.0018274642,0.022157902,-0.0034304806,0.023853913,-0.012684977,0.0030555823,0.0031077296
Đoạn Buồn Đêm Mưa,-0.0065908013,0.0023158006,0.031299703,-0.044436954,0.00078579097,-0.011933328,2.0045787e-05
Đoạn Cuối Tình Yêu (Single),0.010335659,0.01575179,-0.009719573,-0.016026814,0.0120047685,-0.0043914854,0.009980616
Đoạn Thanh Xuân (Single),0.00091903395,0.009756757,-0.036736153,-0.024412187,-0.008250587,0.0144853,-0.0140486155
Đoạn Tuyệt,0.024765674,0.028216515,-0.012788204,0.0013452105,-0.033969074,-0.02303915,-0.013452929
Đoạn Tuyệt (Single),0.01662278,-0.029936075,-0.0022571944,-0.0141983,0.014833251,-0.0067723244,0.007937619
Đàn Ông Hay Hứa Phụ Nữ Hay Tin? (Single),0.0072808256,-0.0042577162,0.031862266,0.003553229,-0.0042314455,-0.021363968,-0.013343358
Đành Quên (Single),-0.015211521,-0.012523644,0.008958871,0.009683271,-0.012464638,0.0062997257,-0.019391382
Đá Vô Tình (Single),-0.0024589293,-0.012766522,-0.0035215952,0.0058343797,0.0014041855,0.019074628,0.012440856
Đâu Ai Ngờ (Ballad Version) (Single),0.012666563,0.0033190132,-0.0057514375,0.007775221,0.0137837725,0.008037308,0.0046505122
Đâu Ai Ngờ (Single),-0.0070756725,0.0019300043,0.0029505678,-0.005578015,0.007265973,0.011539126,0.001727748
Đâu Chỉ Riêng Em,0.0070165945,0.020917496,0.01915944,0.013063161,0.023788933,-0.012847604,0.031582803
Đâu Chỉ Riêng Em (Cover) (Single),0.011406971,-0.018269867,-0.010304598,-0.0014828012,0.004965613,0.0033748955,0.00017353594
Đâu Chỉ Riêng Em (Remix),-0.010167853,0.0102998335,-0.030767966,-0.018066347,-0.015199813,0.017244803,-0.00087188033
Đâu Chỉ Riêng Em (Remix) (Single),-0.0040980773,-0.0056180395,-0.00019651205,-0.0041451463,-0.0035247586,0.0077800057,0.0049637537
Đâu Có Sao (Single),0.00801746,-0.015185347,-0.031941626,-0.00044948646,0.0064640255,-0.010376156,-0.010459343
Đâu Cũng Là Màu Hồng (EP),0.025862386,-0.0048771114,-0.003135832,-0.025733223,0.045243718,-0.014260465,-0.018960448
Đâu Đó (Single),0.023249945,0.003652425,0.0017342366,-0.000936994,-0.0090877665,0.003904193,0.008435412
Đây là Việt Nam (Single),-7.6068936e-05,0.00676471,-0.00913311,0.0043751625,0.013897416,-0.019137783,0.02148362
Đã Có Anh Hai (Single),0.02040093,0.0017637729,-0.008636402,0.0072891763,0.0016026013,-0.0075913905,0.004386609
Đã Không Còn Hối Tiếc,0.00061251316,0.025211915,-0.02505728,0.016863117,0.0032723793,-0.006562525,-0.022506025
Đã Lỡ Yêu Em Nhiều (Single),0.00018495545,-0.008387369,0.01007515,0.013235884,-0.00024397373,-0.00072346925,0.010237311
Đã Mất (Single),0.01040172,0.018057695,0.0030387254,0.032058936,-0.0038309083,-0.010305026,-0.010531008
Đã Từng Bên Nhau (Single),-0.00254706,0.0021525049,-0.01009796,-0.00023667068,0.0017535251,0.00021228791,0.02184917
Đã Từng Là Của Nhau,-0.0005476652,0.03234826,0.010754872,0.024989625,-0.034446537,0.023014247,0.0038258515
Đèn Lồng Đom Đóm (Single),-0.0074333237,0.005016995,0.005599185,0.017881284,0.008854016,-0.010484889,-0.0027021028
Đêm (Single),0.013567087,0.019149262,-0.0012198507,-0.0026731,-0.017076978,0.010087722,-0.008865771
Đêm Buồn,-0.031611037,0.0037072443,-0.01746184,0.0106209535,-0.026970828,0.015014723,-0.02265932
Đêm Giao Thừa Nghe Một Khúc Dân Ca,-0.017176043,0.007849725,-0.0046282383,0.008423272,0.011826627,0.033583257,-0.039428342
Đêm Giao Thừa Nghe Một Khúc Dân Ca (EP),-0.018932715,0.008863157,-0.02338534,0.003874103,-0.02054503,0.025341159,0.019664805
Đêm Huyền Diệu,-0.0142342895,0.015124349,-0.04032479,0.009600695,-0.016825091,0.031273715,-0.028190713
Đêm Huyền Diệu (Single),0.010408889,0.011735,-0.012901706,0.0028921962,-0.010286057,0.0054699085,0.004025016
Đêm Lạnh Tình Si (Single),-0.0147965755,0.018647626,0.02590993,0.016147548,0.0116882855,0.023050979,-0.00018707663
Đêm Màu Hồng,0.026283186,-0.009873738,-0.015508391,-0.034928117,-0.017905377,0.010137076,-0.064247504
"Đêm Nay, Anh Muốn Đưa Em Về (Single)",-0.012520428,-0.007061823,0.0047514527,0.0070855236,0.005116397,-0.007421826,-0.000666137
Đêm Nhớ Người Tình,0.012723727,-0.0013451636,-0.02362611,-0.0130169075,0.0029509559,-0.0006817803,0.026507612
Đêm Nhớ Nhà Con Khóc (Single),0.0057299444,-0.030503687,-0.055537432,-0.004455951,-0.03645405,0.0038988858,-0.09630511
Đêm Nằm Mơ Phố (Single),-0.006233777,0.013401227,-0.008216864,0.0013508487,-1.4681369e-06,-0.013321986,0.010314313
Đêm Tâm Sự,-0.02140498,-0.007038147,-0.038450025,-0.014096673,-0.015609806,0.027669216,-0.046868682
Đêm Tóc Rối,-0.0017920837,0.0071558505,0.008217442,-0.019027198,0.014055203,-0.01874302,-0.025094325
Đích Sau Cùng (Single),-0.0052912626,-0.02508527,-0.0026883942,-0.00587897,0.006879489,-0.007284315,0.0052685537
Đích Tôn Độc Đắc OST,-0.0069927946,0.024969261,0.014406571,0.022845238,-0.008599793,-0.0024425215,-0.008088596
Đóa Hoa Hồng (Queen) (Single),0.008626633,0.008883426,-0.012765825,0.0012441643,-0.0074131093,0.007290665,0.0032447963
Đóa Hoa Mùa Xuân,-0.0060196472,-0.008877489,-0.04215327,0.032289773,-0.0067103915,0.013352674,-0.036808908
Đón Tết Cổ Truyền (Single),0.016716886,0.01935496,0.01403371,0.016121577,-0.007035979,0.020028092,0.00771776
Đón Xuân Này Nhớ Xuân Xưa (Single),-0.0048503294,-0.013812413,0.00077644514,0.0061780415,0.018498361,-0.006359847,-0.017816309
Đôi Bờ,-0.028023785,-0.0087506175,-0.07134856,0.05483376,-0.08421296,0.031198833,-0.020904899
Đôi Bờ Sông Gianh (Single),-0.0059563834,-0.008649826,0.017307341,-0.004351033,-0.024698477,0.024159431,0.0053294795
Đôi Cánh Ước Mơ (Single),-0.0069197877,0.025541538,-0.00074709614,-0.0030392439,-0.023148883,-0.015688727,-0.00095720665
Đôi Lời (Single),0.004897678,-0.0077975453,-0.026220854,-0.024180865,0.0010413348,-0.016567487,-0.025629744
Đôi Mắt Người Xưa,0.01680527,0.0338868,0.057791095,0.023960393,0.042563412,-0.027758885,0.0710774
Đôi Đứa Đôi Đường,0.0069916868,-0.014224495,-0.030861776,0.013079299,-0.024901787,0.0035829737,-0.023295557
Đông Là Khi (Single),-0.02111819,-0.009087873,0.0071030864,0.015702674,0.011280575,0.002199114,0.0037985947
Đông Và Anh (Single),-0.0028822317,0.0018423557,0.013301414,0.0040475545,-0.017085724,-0.0048182593,-0.001219847
Đùa À!!!,-0.016025908,-0.013848389,-0.01221904,-0.011948308,-0.005868205,0.0037516616,0.0008452274
Đúng Người Sai Thời Điểm (Single),-0.008004903,1.2163073e-05,0.01252961,-0.010239784,-0.0069577107,-0.010460554,0.024198666
Đơn Côi Tình Tôi (Single),-0.026697034,-0.01201002,0.0070270277,0.001237896,0.009923485,-7.616989e-05,0.013375493
Đưa Em Tới Đỉnh Tình Yêu (Single),0.0012377568,0.009001819,0.006491733,-0.00033765583,0.0025903073,0.026601752,-0.0030430374
Đưa Em Đến Nơi Xa (Single),0.014742255,-0.011538589,0.0025153426,0.006414499,0.017727938,-0.016503839,-0.0023917458
Đưa Nhau Đi Trốn (DinhLong Mix),0.008975049,-0.015960652,0.00939352,0.0106280185,-0.029149365,0.009455827,0.009497819
Đường Của Bố Mày (Single),-0.012483395,0.0057371194,0.024578094,0.02273443,0.008710152,-0.00572367,0.010664658
Đường Mưa Không Còn Rơi (Single),-0.013629237,-0.009682734,-0.014080605,0.0058015683,-0.0030118413,0.008001927,0.005734949
Đường Một Chiều (Cover) (Single),-0.0033175847,0.017403329,0.0026805692,0.0014661439,-0.024817351,0.007364719,0.014554018
Đường Nào Em Đi,-0.0043823076,0.0068662884,0.017007546,-0.0012562886,0.02238073,-0.010295657,0.038039774
Đường Nào Đến Trái Tim Em (Single),0.0065408573,0.012443243,0.0068841325,0.03552953,-0.014762243,0.02110684,0.015622929
Đường Tình Đôi Ngã,0.026701313,0.023610178,0.021423707,0.016663695,0.012150608,-0.016766787,0.0058726408
Đường Về Quê Hương,-0.022555418,-0.0025393635,-0.06507511,-0.0018860109,-0.07060288,0.021166602,-0.021222413
Đường Về Quê Hương (Tình khúc Lam Phương),-0.014678302,-0.0068466053,-0.06885184,-0.006811744,-0.0450013,0.04206127,-0.085466795
Đường Xưa Lối Cũ,-0.013499689,-0.005333288,-0.021901164,-0.007821681,0.0059487624,-0.0039637587,-0.02421398
Đường Đến Vinh Quang (Single),-0.0021013431,0.001910346,0.0041656666,-0.008581964,0.012434514,-0.014773896,-0.008039561
Được Tin Em Lấy Chồng (Single),0.015116388,-0.015645996,0.015250631,0.01232405,0.0122113675,-0.017391814,-0.007891129
Đại Bi Tâm Chú (EP),-0.0045551835,-0.008364219,-0.05979445,0.025891636,-0.067695156,0.0423477,-0.11946585
Đạo Làm Người (Single),0.0044645322,-0.011432043,0.019629627,0.020802995,-0.005188593,0.023638677,-0.006314495
Đất Nước Lời Ru,0.0042355284,-0.0036511451,-0.061106168,0.03357134,-0.07266933,0.008672141,-0.09033984
Đất Nước Trong Lời Thầy (Single),0.022687469,-0.020125637,0.0008809924,0.011602804,0.012303658,-0.020549413,0.005777797
Đắm Trong Cay Đắng (New Version) (Single),-0.0021138825,-0.027028417,-0.021525886,-0.01972555,-0.0062025944,0.019894522,0.009857516
Đắp Mộ Cuộc Tình,0.00648555,0.0023757978,0.013957332,0.006258747,0.03935919,-0.006744881,0.007060837
Đắp Mộ Cuộc Tình (EP),-0.017619645,0.002843169,-0.005156402,-0.019863734,-0.019815713,0.009647362,-0.004934731
Đắp Mộ Cuộc Tình (Single),0.0033769042,-0.0035585775,0.021770464,-0.018501364,0.023299832,-0.018605063,0.022768985
Đẹp Nhất Là Em (Single),0.005026589,-0.00065370277,0.013627318,0.0032548197,0.014407992,-0.011717634,0.0078996625
Đến Với Chúng Tôi (Single),-0.0054622963,-0.0007035371,0.00021379441,0.014231766,-0.00058063754,0.008612506,0.013322866
Đến Với Nhau Là Sai (Cover) (Single),0.0013462954,-0.008535362,-0.008217372,-0.0150561165,-0.0025112636,0.004333718,-0.0058735795
Đến sau remix,-0.019802902,0.0013614565,-0.016012806,0.028849756,0.030272532,0.0024952039,0.026851285
Đến Đây Với Anh (Single),-0.019406192,0.01203106,0.020573683,-0.013933508,-0.0042546154,0.0026264086,0.006652987
Đền Ơn Mẹ Cha (Single),0.007688281,-0.003118062,0.0149720535,0.014477557,-0.0118441265,-0.0010751325,-0.0018488734
Để Anh Chứng Minh Tình Yêu (Single),0.009829999,-0.012618626,-0.021549705,0.006494131,-0.012115106,0.001945927,0.011054923
Để Anh Một Mình (Single),-0.0034190346,0.0017540179,0.021619374,0.0003793724,0.0136088785,0.013450557,0.012131723
Để Cho Anh Khóc (Single Remix),0.00050986186,-0.0037619404,0.009854751,-0.01660152,-0.0066465796,0.00571616,0.012864754
