composers_id,composers_id_0,composers_id_1,composers_id_2,composers_id_3,composers_id_4
103925.26996,-0.010091292,-0.021249507,-0.014670223,-0.009243974,0.011097349
103932,-0.020897206,-0.0058868127,0.015085816,0.023594705,-0.017410185
103944,-0.010019755,-0.017685719,0.016351338,0.00859621,0.01885587
103952.41666,0.06160418,-0.019688394,0.0089754425,0.010616015,0.004852018
103960,0.0735102,-0.019573491,-0.01513166,0.0010152232,0.000852222
103962,0.0038074765,-0.00043670685,0.008195406,0.0083129015,0.011816128
103971,0.14070062,-0.015326314,-0.06605321,0.04632327,0.012394522
103987,-0.082522765,0.04030887,0.048313994,-0.023109132,0.008844329
103991,0.10040994,-0.06530093,-0.009732862,0.0034897954,0.011790947
104008,0.041661307,-0.038868256,-0.047269143,0.02750887,-0.021609351
104016,0.036688667,-0.047007218,-0.040972486,0.0076653226,-0.0047624605
104025,-0.04444913,0.017829262,0.026841115,0.0103263585,0.03844456
104038,0.05947586,-0.020013895,-0.023846153,-0.0044722594,-0.027168075
104041,0.11680361,-0.06923525,-0.06794278,0.0076170294,-0.005992779
104045,-0.0057937806,0.026317557,0.0114402445,-0.012811114,-0.0058454955
104049,-0.04689149,0.044710748,0.019829858,0.008008766,-0.0068094656
104050,0.052557595,-0.023192802,-0.019434834,0.023174059,-0.012990507
104081,-0.02762403,0.02764428,-0.04426187,-0.02011923,0.012271597
104086,0.016421478,-0.032548647,0.0072512226,0.0014648236,0.0031707853
104092,-0.07319502,0.03862586,0.009024191,-0.004844834,-0.006528971
104093.102428,0.060451876,0.008845059,-0.046005823,0.03767366,0.01977367
104106,0.08649657,-0.01804205,0.0020922502,0.02392222,-0.007967897
104123.100139,-0.0147035895,0.027433295,0.01131696,0.011832243,0.015105958
"104142,427165,600954",0.013266566,-0.02945098,-0.012571867,0.021460945,0.00711802
104142.101524,0.03235173,0.028511155,0.0022238456,0.011354059,-0.009748237
104168,0.09239499,-0.07162341,-0.0759113,0.023662897,-0.03419613
104201,0.022457,0.0072979727,-0.005914309,-0.0022725384,-0.012122348
104203.771637,-0.008781599,-0.00063046033,0.0018508941,0.008258169,0.029742176
104206,0.0044223526,-0.004905157,-0.017339814,-0.012285349,0.01218844
104210,-0.008372901,-0.014356303,0.0007298201,-0.03575705,0.00036965607
104211,-0.013294404,0.026603276,0.012882637,0.012032574,-0.013011423
104211.102321,0.021235922,0.0059603793,0.010530168,-0.0041203615,-0.019427856
104211.104217,-0.03068162,-0.0035683266,0.033218928,0.025510997,-0.018657653
104212,-0.0814365,-0.0011821582,0.038885135,-0.0086736195,-0.026144141
104222,0.07603979,-0.042763747,-0.029195448,0.026890617,-0.0065969178
104231,0.029636685,0.006675425,-0.0019337334,-0.0032507353,-0.029886222
104251,0.013482588,0.0048835673,-0.013517504,0.01742845,0.0030443172
104257,0.027835812,-0.004109609,-0.030424356,0.015050617,0.014689302
104267,-0.035236113,0.028824951,0.014272218,-0.017432941,-0.011921082
104276,-0.033992372,-0.0025097937,0.010586347,0.008803448,0.021654215
104305,-0.025209313,-0.000677374,0.016818793,-0.00044323242,-0.025874635
104314,-0.02055334,0.0066031218,-0.0027012392,0.016062444,-0.014489221
104318,-0.04006287,0.012205337,0.022311714,-0.009173674,-0.023853827
104327,-0.13552666,0.023384374,0.0055850483,-0.00788405,-0.05285089
104338,-0.08174866,0.064052664,0.05018919,-0.04359818,0.025151515
104340,-0.06153346,0.02582753,0.019878777,-0.029981375,0.02705673
104343,-0.10652556,0.08709131,0.05653249,-0.019988274,0.031056408
104357,-0.01890554,0.06716429,-0.0018007361,0.004069305,0.012233103
104358,-0.012538445,0.015920019,0.0018266223,0.027658034,0.012026455
104359,0.06346687,-0.03802663,-0.029231852,0.0018017649,-0.0049643135
104367,0.0047296463,-0.028923098,0.0032638044,0.006233969,-0.0017546446
104371,-0.020041902,0.009635541,-0.004354016,-0.027202498,-0.016429704
104371.2949,-0.07704656,0.029872607,0.03093117,-0.012493136,0.046205673
104385.101283,-0.07816498,0.02101887,0.04557014,-0.024269003,0.010345167
104391,-0.026422923,0.0062408196,0.0049975696,-0.006541945,0.033716246
104394.100026,0.0066392347,0.0076758615,-0.004070021,0.0054042777,0.00093531085
104394.100515,-0.06796016,0.0038126179,0.01174253,-0.011914285,-0.0017991066
104410,0.0033240125,0.025734875,0.009272443,-0.018244844,-0.0035695634
104411,0.05122877,-0.013380906,-0.006408273,0.0035658858,0.027288193
104427,0.02915296,0.024531515,-0.023667399,0.00953879,0.05384301
104428,-0.021144653,0.0018437586,0.0005147724,-0.0035114523,0.0061946707
104444,0.0053651244,-0.014882,-0.016802121,-0.0025084368,0.0070004226
104447,0.04936093,-0.018342027,0.010591379,0.046710826,0.0021459537
104455,-0.047466077,0.021141075,0.018816525,0.00617934,-0.000564982
104460,-0.12606291,-0.03329771,0.026771715,-0.022652565,-0.019058712
104465,0.009798905,0.008655917,-0.03020457,-0.004653018,0.01984953
104468.100259,0.047373414,-0.011594492,-0.011695832,-0.0066416934,0.009907352
104470,0.0663091,0.020673815,-0.043716647,0.0012742579,-0.006070149
104477,-0.06661613,0.009359462,-0.008174251,0.0017820373,0.0017523073
104481,0.012853953,0.002806713,-0.0395613,0.01884458,0.009650557
104482,-0.02121162,0.030992623,-0.005292222,-0.0045279404,0.007791971
104485,-0.011643037,0.025963405,-0.01383439,0.004789808,-0.0022970855
104492,-0.023015326,-0.019713966,-0.032697946,-0.014181608,0.0126538705
104493,-0.06681421,0.026130755,0.02913729,-0.014605446,0.027368909
104495,0.020115439,0.0020488575,-0.013046734,0.010284841,0.002187036
104502,-0.019322053,0.0058205524,0.019102726,0.011387098,-0.026652101
10482,0.002126471,-0.0010299549,-0.0045025917,0.0006128341,-0.0021478534
105030,-0.02785476,0.009158349,0.025386155,0.029187256,0.0041109277
105117,0.045265656,-0.018681055,-0.020665485,0.014086204,-0.056117862
105117.1387,0.022240188,-0.013340414,0.0005829114,0.012155505,-0.03266509
105141,-0.015081269,0.026969254,0.0050281794,-0.016117003,0.010948552
105197,0.04840261,0.01591583,-0.04210361,0.0179863,-0.012391894
105317,0.023250382,-0.066103674,0.017805222,-0.038599446,0.02542068
105317.432273,0.082206324,-0.031202015,-0.023609083,0.014676297,-0.016172513
105425,0.015570494,0.026358906,-0.02075779,-0.032679696,0.004710572
105515,-0.0858423,0.038173366,0.033906043,-0.01894793,-0.027062625
105574.60185,0.022323186,-0.012791395,0.0052257963,-0.012356086,0.0008276887
105613,0.06514867,-0.049460422,-0.027170217,0.036445506,0.008131826
105616,0.04372763,-0.06802025,0.011350641,-0.009327047,-0.0048655523
105630,-0.0005655326,-0.032525036,0.0507258,-0.02100727,-0.022011077
105867,-0.011758576,0.023953313,-0.031119416,-0.0014645397,-0.033090577
105882,-0.02934122,0.021921972,0.025036972,0.023142915,-0.012464138
105898,0.0091898795,-0.017729644,-0.02905767,0.03338453,-0.006270595
105902.269969,-0.020294474,0.022284733,-0.0058780103,-0.020378226,-0.03449347
106084,-0.048966218,0.0013695639,-0.013831498,0.00030070246,0.014439982
106084.102072,-0.0590562,-0.023474114,0.049588315,0.003653823,-0.035679832
106084.787397,0.022812339,0.013823131,0.008544018,-0.01660657,-0.0029114403
106208,0.020897413,-0.00057252793,-0.00214848,0.012472754,-0.023244146
106566,0.042132653,0.012943253,0.0012935322,0.022897243,-0.02050142
10666,0.06753234,0.004895623,-0.012791142,0.022413261,-0.028534165
106691,0.026476923,-0.05244174,0.008103634,0.011699259,0.027753735
106734,-0.012829632,0.008378908,-0.03833358,0.025808712,0.036491357
106783,0.049475968,-0.030575667,-0.015734795,-0.0007569194,-0.0059583657
"106783,45634,76609",-0.0019550726,-0.06643277,0.018988404,-0.03026357,0.008094286
106783.43485,0.03348186,0.0032424282,-0.012619397,0.012352582,0.013293277
107059,-0.0006474629,0.006207887,-0.007753457,-0.00023802221,0.024912009
107071,0.059990298,0.015776519,-0.04358541,-0.0048715556,0.008807389
107132,-0.034466494,0.014911649,0.0059724906,-0.013441093,0.013976147
10718,0.01836439,-0.014409599,0.0020941899,-0.013972333,0.021723052
107685,-0.043404438,0.040088695,0.023635581,0.009416081,0.034338277
107734,0.062228907,-0.007760665,-0.009689949,0.03958025,-0.0130511625
107825,0.0378694,-0.014729606,-0.010229838,-0.0062745786,-0.006174066
108925,-0.0011261873,0.004685776,0.03317786,-0.0026423186,-0.008156946
108965,0.011451123,-0.01621507,-0.013164948,-0.0056141815,0.034667123
108967,0.06029003,-0.037171416,0.005832207,0.02436352,0.030953567
109037,0.0030199299,0.0072516627,-0.00013789014,0.0018955439,-0.0010268961
11172,0.022516895,-0.01942579,0.0049646995,0.036817852,-0.004653377
11303,0.012131839,0.002233426,0.003221584,0.01682594,0.009814057
11475,0.12216201,0.025025075,-0.022934826,0.023606583,0.037400186
11568,0.07943345,-0.01259044,-0.01261917,-0.008425631,0.03184701
11568.13001,0.024683984,-0.01829206,-0.0076641752,0.0075564,-0.015022479
11627,-0.045207217,0.013967676,0.014747316,0.0073120547,-0.00075527315
11689,0.050142836,-0.034371607,-0.026965514,-0.009250529,0.0068809106
12097,-8.128882e-05,-0.023571515,-0.00068853947,0.02653934,-0.02367206
12411,0.03325299,-0.026403833,0.026836615,0.017695878,0.012970956
12879,-0.03858732,0.016709432,0.038712554,0.026445765,0.019225221
"12879,103003,100386",-0.0101665575,0.028630456,-0.00040510017,0.017673943,-0.011888952
13001,0.050454684,0.0036939126,-0.018154865,0.022298854,-0.00032291413
"13001,100358,72394",0.011625329,0.001272177,0.023478335,0.041436326,0.004818505
13001.56067,-0.014033313,-0.049652804,0.012210051,-0.03272202,0.026475105
13014,0.0042999997,0.020355113,0.011217822,0.014640373,0.0053877817
13042,0.0042581856,-0.037452422,-0.021156928,-0.019573625,-0.008664643
13042.512,-0.05920895,0.05509168,0.05061226,0.01767083,-0.0008157462
13058,0.028756198,-0.028475886,0.0072168335,-0.018247506,0.0053739306
13058.5754,-0.039360046,0.0040112026,0.036651593,-0.0012525513,0.004079505
13058.605881,0.03265404,-0.02015557,-0.004876284,-0.0021183,-0.0074960953
13060,-0.050593566,0.00022106171,0.029864222,0.0007687047,0.015924321
1332,0.04058557,-0.04020371,-0.021899562,0.037125792,0.008332617
13353,-0.00551265,-0.018722184,-0.015499258,-0.0057163225,0.026332324
13360,-0.13618153,0.056392066,0.078038715,-0.051403694,0.028518349
13585,-0.018949423,-0.038060576,0.010058064,-0.0067341365,0.016544864
13705,0.05851897,-0.04043873,0.016407821,-0.0033555105,0.0032075956
"13870,102584,7905",0.036149733,0.013276719,-0.023951191,-0.0067056073,-0.004916545
13870.9204,0.0364232,-0.08907046,-0.056179453,0.010739947,0.0310465
14320,-0.021295996,-0.008231683,0.017273301,-0.011572577,-0.022270113
14327,-0.081994526,0.00036331863,0.07108195,-0.015352259,-0.013770458
14362,-0.017060943,-0.00071719696,-0.0020716602,-0.018374871,-0.04696733
1481,0.06921603,-0.0070825396,-0.02727617,0.017707067,0.030741572
14851,-0.02451965,0.024442237,-0.009905269,-0.00973518,-0.022495765
15011,0.009728839,-0.018679729,0.03410188,-0.002117543,-0.0036646773
15019,-0.006767182,-0.008719456,-0.00022584871,-0.013808685,0.0065413876
1512,-0.011683537,0.0072718696,0.003394711,-0.00868051,-0.0010110706
15439,0.06668959,0.0012811653,-0.0036515624,0.033368148,0.00570236
15676,-0.09978177,0.041955493,0.097116075,-0.0357966,-0.015289299
15676.613726,0.043405093,0.015199068,-0.033022106,-0.0108161215,0.007022525
1580,0.0031725117,0.009236139,0.013166579,-0.008223035,0.009371819
15957,0.014881501,0.00045106412,-0.011188381,0.0017071478,-0.008729781
16323,0.009906972,0.022794876,-0.005091411,-0.009887924,0.020183489
16409,0.03172804,-0.00811764,-0.024311494,-0.015338525,-0.017912814
16874,0.025905037,0.001325506,-0.0011556037,0.02455534,-0.028334966
17816,0.020311106,0.0032701723,-0.015392324,-0.007618569,-0.0036906719
18195,0.052122127,0.015938487,-0.034057166,0.025111854,0.008824823
18256,-0.0019374788,-0.05474904,-0.022381429,-0.011497741,0.01860753
18695.30236,-0.014754809,0.0148491245,0.013515758,-0.0010583416,0.018352566
18785,-0.008852199,0.010866812,-0.020360064,0.00084856077,-0.01669393
189327,0.0014316663,0.016586045,-0.0012807496,-0.003225652,0.02148689
189352,0.031145085,-0.0025462203,-0.0055815266,-0.006308546,-0.013708619
189383,-0.04129096,-0.031358995,0.012074086,0.028359503,-0.0002151817
189470,-0.03322934,0.006334687,0.04638322,-0.0070982366,-0.019565003
189569,0.018220685,-0.027631428,0.030193638,-0.0036361471,0.013774624
189572,-0.009325882,0.047580883,0.008151323,-0.0009368189,0.022912843
189575,-0.017635416,0.034478616,0.058329385,-0.0044875355,-0.018910956
189575.653763,0.029435214,-0.025410574,-0.031713583,0.0006029561,0.016591173
189600,0.0066248933,0.007969018,-0.029060608,0.0309983,0.0003913235
189602,-0.018315064,0.024824971,0.019897437,-0.012299554,0.037546434
189608,-0.05187886,0.00024236142,0.016224235,-0.0029144376,-0.018739479
189627,0.0819335,-0.03193475,-0.0024917603,0.016905848,-0.006404129
189681,-0.008864015,0.0072550154,-0.0027639172,0.0068217935,-0.0048015667
189686,0.025060553,-0.03841106,-0.027806744,-0.0153462365,-0.007854046
189697,-0.026039045,0.028807554,0.020021532,-0.028196905,0.0066900044
189714,0.033255287,0.028428951,-0.01930755,0.025183504,0.00694886
189732,0.009928526,-0.01329767,0.008870693,0.00093942677,0.0037964177
189753,-0.02894174,0.011324496,-0.0050156577,0.005226814,0.005266249
189773,0.013394475,-0.008637585,0.00964826,-0.045973677,0.028681785
189779,-0.07528229,0.043997306,0.018721512,0.007180576,-0.012113364
189849,0.06207896,-0.037254773,-0.035372682,0.006497671,0.024378728
"189864,102321,100139",0.05189385,0.016048238,-0.029568052,0.040045254,0.0030570973
189864.102321,-0.010203707,0.0024660262,0.0067495108,-0.009408338,-0.026694948
189868,0.0750101,-0.025795758,-0.014142169,0.018688718,-0.0034556226
189908.432442,0.06032865,-0.008746378,-0.01062464,0.02170592,0.03796401
189929,-0.034650493,0.016999824,-0.007280226,-0.0070368303,0.01741333
19069,0.026205754,-0.03737823,-0.009409924,-0.0033561706,0.01096539
19077,0.06384672,-0.0041796057,-0.019341324,0.008564803,0.004535167
19083,0.05860899,-0.054403294,-0.011270592,-0.008395319,-0.0077964654
"19083,101907,100192",0.013382654,0.007831522,-0.0050322055,-0.024000634,-0.0046607973
"19083,3076,101524",0.023038168,-0.006731716,0.011502564,-0.0050002136,-0.006421757
19083.67806,0.004411941,0.0018049575,-0.01792781,-0.008500686,0.010074334
1927.60185,0.019890895,-0.017919062,0.020943176,0.01109962,0.018025134
19406,0.02134369,-0.022870388,0.02322269,-0.007835538,-0.007053056
1955,0.015021558,-0.024811083,0.0047597936,0.004322655,-0.0104708
1966,0.050724853,-0.032455564,-0.03660797,0.028682465,-0.0049465075
2028,0.041214842,-0.027434682,0.010946026,-0.006576839,-0.009965309
2028.1001,-0.068936035,0.030986529,0.058352508,-0.022999909,0.0006288588
20489,0.06769723,-0.021094441,-0.0007893022,-0.006812808,-0.019227218
2086,0.019434795,0.00064988586,-0.036814157,0.0005658969,0.013347579
21248,-0.0020941242,0.048459414,0.011351729,0.010271713,-0.009462063
21451,0.008701435,0.026799899,0.0015545774,-0.026537651,-0.012527893
22236,-0.059718154,0.0174149,-0.011866806,0.0034612492,0.0003053747
22237,0.0599946,-0.019389965,0.0023090474,0.012046814,0.024153082
22241,-0.06446627,0.024502996,-0.040988337,-0.008432838,-0.01218793
22702,-0.032510035,-0.015482073,0.012941089,0.000121566656,-0.016954066
22900,0.048178386,-0.0012746617,-0.014266196,0.016925383,-0.00051252096
2418,-0.049212433,-0.0008531787,0.017620306,0.0014816641,0.018983154
242,0.028815746,-0.005741748,-0.00050684775,-0.0028162852,0.014413585
24591,0.08620434,-0.051044203,-0.058654297,0.006130746,-0.031507123
25029,0.047086798,0.014738178,-0.032078862,0.03124184,-0.0034068096
2695,0.014972305,-0.026755363,-0.014183687,0.011762222,0.0069554998
269938,0.09135896,0.015645307,-0.078212544,0.0046499716,0.022043645
269952,-0.011527258,0.010004619,-0.0016823433,0.016959345,-0.0066628805
269960,-0.07412652,0.006429681,0.005161847,-0.014943892,-0.020385336
269960.100299,0.009471825,0.031144327,-0.010332642,-0.0007917041,0.007849333
269960.100309,0.04391363,-0.013367919,-0.06087299,-0.014432373,-0.013809934
269960.100335,0.13940582,-0.018442264,-0.061429344,0.032106318,0.011624958
269960.7351,-0.013607195,-0.010054352,0.010279501,0.007499543,-0.011694393
269968,0.00018333532,0.005080857,-0.016321614,-0.025059402,0.025780216
269970,0.0077094897,-0.0019054774,0.025068697,-0.034625717,0.0018468987
269971.100133,-0.06375508,-0.004353533,0.01690944,-0.018460922,0.01687759
269983,-0.05452212,0.023467338,0.021460641,0.009860219,-0.015433991
269984,-0.058574032,0.0016293585,0.040945813,-0.015501656,-0.03802375
270091,0.016787816,-0.017165331,-0.0154723,0.011979638,-0.019361474
270127,-0.07869302,0.011549035,0.003498067,-0.001893881,-0.0054847733
270146,-0.03371287,-0.011039183,0.016344838,0.006686274,0.009629784
"270146,434344,103679",0.012297554,-0.011704932,-0.0018087085,0.0060893698,0.009773368
270147,-0.029042494,-0.014520101,0.024992088,0.0045937165,0.0063881218
270173,-0.015077991,0.031048466,-0.019033995,0.024554495,0.03262258
270207.73069,0.0063468134,0.0031514731,-0.012012847,-0.014210552,0.014466842
270247,-0.013961265,0.033811413,-0.018552963,0.003798376,0.0164391
270309.432554,0.03967276,-0.030199125,-0.032809243,0.019562846,-0.017996965
27043,0.062313817,-0.028615851,-0.027045205,0.017443452,0.0005596921
2705,0.019840663,0.022000223,-0.010395713,0.047210485,-0.028350228
270518,0.037231125,0.010937436,-0.023925215,0.006198775,-0.007282098
270633,-0.003978754,0.026300395,-0.004500489,0.008284077,0.005658896
270633.433561,0.0278784,-0.01212164,0.0059847524,-0.023110451,0.041296907
270951,-0.044700183,0.02206095,0.039874397,-0.0017393887,0.03473418
270951.603446,-0.031278785,-0.001994981,0.02440152,-0.0068744705,-0.0137819275
270951.603447,-0.030143345,0.011662133,0.032545224,-0.0070408755,-0.00015792549
270951.603448,0.013053154,-0.0013134859,-0.01379858,0.01139093,-0.012243767
270951.603449,-0.041055374,0.0150116235,0.019410025,-0.03621045,0.008877937
270951.60345,-0.017131183,-0.033725552,-0.017086279,0.010272229,-0.021806683
270951.603451,0.016209513,0.007307379,0.010729263,-0.011393729,-0.051953256
270951.603452,-0.05178652,0.029296916,-0.007142321,-0.001769831,-6.534196e-05
270951.603454,-0.05473265,0.009977272,0.030975705,0.011976993,-0.0055558607
270951.603455,-0.08031993,0.014695331,0.035717435,-0.029639397,0.014118846
270959,-0.10785319,-0.021139804,0.016458686,-0.04150011,-0.03324642
27116,-0.028083857,0.0037172928,-0.020840837,0.00949828,0.011462443
271251,0.003785786,0.013321763,-0.017363649,0.026067521,-0.012411381
271329,0.11872126,-0.051532604,-0.07389144,0.034665577,-0.0149822775
271443.103679,-0.002392462,-0.009148655,0.0049793567,0.012351384,0.005109621
271514,-0.032971986,-0.013830173,-0.01080167,-0.02474136,0.011072455
27176,-0.0154441595,0.004978642,-0.0074910335,0.0036460855,-0.0029658892
2724.6129,0.02991395,-0.018454023,-0.0067070844,0.016033111,-0.024525713
2743,0.0866629,-0.05184411,-0.022634154,0.020982828,-0.002271366
27515,-0.10838716,0.03820301,0.06623904,-0.050615728,0.016537918
27587,0.08741676,-0.0040799803,-0.03136186,0.026151065,0.0021078675
2806,0.027527105,0.0067903944,-0.015970798,0.016704451,0.007764297
2816,0.061826337,-0.020527836,-0.023394616,0.028970366,-0.005755459
28226,0.013371003,0.0064008324,-0.0095320605,0.004840572,-0.018786017
2824,0.003958605,0.01802084,-0.038143445,0.025697578,0.007987287
2832,-0.029644182,0.013792286,0.040124763,-0.0260494,0.0038274273
2850,0.013740847,0.010612269,-0.023099206,0.0033125884,-0.0042272704
2863,-0.011583659,-0.052768987,0.030212503,-0.010651821,0.021182189
2895,0.06300558,-0.03975586,-0.037952155,0.040437095,-0.034903627
29349,0.058973156,0.013601191,-0.015220237,-0.010227626,0.024645876
29426,0.025086295,-0.033988137,-0.015805582,-0.010726085,0.003111408
29623,-0.019723395,0.04087806,0.019207513,-0.043044828,-0.018455757
29839,0.069494285,-0.0050954577,-0.028957576,0.030837834,-0.038076494
29839.428642,-0.1084612,0.057053648,0.031857796,-0.038053386,0.016053943
29881,0.040708918,0.005565324,0.005654724,0.008050248,0.00073233247
29982,-0.13201419,0.037481666,0.10571442,-0.017296394,0.026300099
29989,-0.016611267,0.009618648,-0.012862506,0.004399897,0.0028052046
29993,0.07863513,0.0012923882,-0.053464063,-0.008040088,-0.004710154
30243,0.076780215,0.009011975,-0.013562319,-0.009845321,0.024018768
3131,0.03762108,-0.03757023,0.024225919,-0.007497131,-0.008945691
3151,0.0499228,-0.013983145,0.010665009,0.014358446,0.025711436
3170,0.057361353,-0.009842301,0.017007882,0.020763684,-0.03474272
31897,-0.023905719,0.011058529,0.018557437,-0.048207566,0.014993089
3204,0.048970748,-0.050604112,-0.06484021,0.0031615018,-0.019535597
32188,0.018065695,-0.0150936665,-0.023817608,-0.01831348,0.014176434
32237,0.10295653,-0.054549992,-0.035489656,0.011160153,-0.032415025
3229,0.0064153112,-0.03557177,-0.021704275,0.011446772,-0.012884816
32563,0.04669363,0.01513809,-0.02180003,0.022874858,0.030374821
32711,-0.013640453,-0.008640574,0.04253839,0.025807858,0.005618595
32726,0.096158154,0.017012345,-0.039756253,0.026878392,0.019073984
3283,0.0794874,-0.032896407,-0.020255746,-0.0023133964,-0.009294568
3307,-0.05032314,0.022009194,0.018337345,0.017199347,0.025736189
3331,-0.039734043,0.022457808,-0.024260493,-0.033866055,0.024531234
3338.102689,0.035966706,-0.004679747,0.00967772,-0.0047757654,-0.0153689785
3338.603978,0.018301982,-0.015667008,-0.00013028384,-0.01531201,-0.013993566
3338.72757,0.015861234,-0.034214243,-0.017766865,0.013592713,0.017846515
33816,-0.07416011,0.0353647,0.014486137,0.0099054,0.002385547
33906,-0.09079039,0.032007713,0.029891437,-0.026420593,0.010370593
34701,-0.089649,0.061370753,0.032403726,-0.01091533,0.021969382
35001,0.0221445,0.0115731405,0.01400744,0.008060567,0.023722019
35152,0.030155381,-0.03686472,-0.0031859912,-0.018171545,0.012673596
351524,0.02088425,-0.039754406,-0.0002042964,-0.01368965,0.02675068
351553,0.029339638,0.01802708,-0.023007432,0.005098088,-0.010919002
3578,-0.09065128,0.015282648,0.0017359055,-0.0320066,-0.02477977
3584,-0.07612912,0.044445787,0.04291316,-0.01210057,0.011836533
36085,0.06841931,-0.042037692,-0.021020696,0.021985143,-0.0016158462
362,-0.013471724,-0.006146585,0.0065398426,-0.008843149,-0.010814315
36425,-0.058578186,0.027596354,0.012379046,-0.013907859,0.0055137365
36466,0.031679057,-0.011421369,-0.007879173,-0.007685685,0.003287693
3669,-0.018840725,0.011769299,0.012810397,0.009172035,-0.0064166994
3672,0.03764234,-0.012593625,-0.0041719703,-0.015853204,0.0041499
3672.103864,-0.002790384,-0.028265983,-0.0055972226,0.014102508,0.02258013
3672.7907,0.04271147,-0.10275336,0.01492617,-1.4388561e-05,-0.0059150904
3683,0.047504965,-0.008923014,-0.0032669879,0.03176692,0.015774133
3693,-0.016361197,0.01746629,0.012818279,-0.0010640547,0.0024651915
3700,-0.065038286,0.06467904,0.021867726,-0.02513651,-0.009683035
3716,-0.048366945,0.031056032,0.01856814,0.010122304,0.010512031
3720,0.02582347,-0.02111789,0.0037933297,0.05590362,0.035018496
3745,0.021424908,0.0049699396,-0.0389105,0.011929677,-0.017783174
376,-0.13641302,0.05826976,0.112223245,-0.019891039,0.015803775
38198,0.02049916,0.014432115,0.011625322,0.015120104,-0.006073511
38459,-0.010932647,-0.007852081,-0.036188304,-0.0081189815,0.0013186702
3880,0.043776747,-0.013153844,-0.031935357,-0.0020970465,-0.008626315
39202,0.01715449,-0.0217883,-0.022782635,0.01792427,0.0055350787
3937,-0.09344965,0.04691704,0.041193582,0.0077323182,0.028443828
39914,-0.016693974,0.015725903,-0.0088420585,-0.010346915,0.031269085
4071,-0.06177344,0.021603594,0.035620697,-0.0045364024,-0.017214987
4134,-0.0071984357,-0.027476836,0.0064586415,-0.010680832,0.009632012
4142,-0.08578165,-0.03240057,0.07841034,-0.029634621,-0.013872561
4143,-0.06815601,0.037549295,0.028167058,-0.018825207,0.00047778562
41718,0.028186878,0.009751693,-0.016831461,0.016719481,-0.022308499
426500,0.08095172,-0.0487944,-0.042844288,0.012672864,-0.0012753367
426605,-0.048548404,0.04527976,0.007302934,-0.016626563,0.029966313
427048,0.11362543,-0.067942396,-0.070380464,0.02055676,0.011155832
427354,0.057801504,-0.024909852,0.029184267,0.00085120945,0.01853128
427469,0.02737923,-0.0055179046,0.008835578,-0.015252647,0.014512877
427534,-0.018480934,0.022645023,0.033659,0.0067267762,-0.011326279
427649,0.07517429,-0.01274679,-0.03524914,0.026222413,0.01876284
427699,-0.022577625,-0.015753103,0.037468147,0.010157285,0.0031494722
427919,0.054446496,0.013605322,0.00040553132,0.002761832,0.01657174
428356,-0.06914239,0.022276444,-0.008929904,-0.014969075,-0.003800989
428577,0.0062220264,-0.020272704,-0.0074824183,-0.013676405,-0.015452936
428806,0.052686922,-0.06323056,-0.003996253,-0.0063746436,-0.013098134
428806.43356,0.03725635,-0.015015269,-0.007005606,0.010598028,-0.01442558
428851,0.043599863,-0.0011491224,0.02692785,0.01602672,-0.002242867
428853,-0.066229865,0.049872052,0.04179785,-0.006836003,0.0013566732
429076,-0.017800909,0.01720256,0.05067358,-0.024297385,-0.005901481
429253,0.032922234,0.011667309,-0.020334916,0.023983937,-0.009856493
429264,-0.047900807,0.011279522,0.022766743,-0.013590254,0.025194615
429266.429267,0.01963218,0.035550132,-0.025443878,0.014131921,-0.0013660528
429331,0.004161547,0.0016691467,-0.006416446,-0.020344052,-0.029504046
429469.787396,0.0059908256,-0.012809085,-0.053819925,0.020923363,-9.573698e-05
429583,-0.02206095,-0.008866735,-0.0015712582,-0.002915899,0.0013153173
429584,-0.0020007812,0.0068674027,0.021109568,0.016456682,-0.004629762
429669,-0.076740675,0.01560961,0.018231949,0.009487896,0.018135866
429843,-0.040647067,0.01881588,0.022466281,-0.0022847087,0.03658236
429883,0.01739481,-0.013803951,-0.024512691,0.016591795,0.011735855
429900,0.05479302,0.012245548,-0.046085842,0.020180875,0.0079331035
430055,0.0011975951,0.011918865,0.016699385,0.0027501557,0.007462614
430094,0.029362803,0.005522025,-0.018257808,-0.0019733128,-0.018142859
430098,0.068360485,-0.054148972,-0.047468472,0.023964984,0.0042492403
430105,0.047855794,-0.02116844,-0.020773448,0.0033568814,0.0006839059
430111,-0.030662138,-0.00626354,0.012140227,-0.03800736,-0.0019382427
430157,0.03587455,-0.050660115,-0.026640419,-0.0045260102,0.024996907
430281,0.01955881,0.0108988155,-0.008009945,-0.010358193,-0.004633583
430286,0.048379,0.010842657,-0.032890595,0.05418446,0.0119156735
430286.100326,0.062038112,-0.021347534,-0.017366275,0.0026135235,-0.0025064505
430286.56398,-0.021638695,-0.0027709466,-0.02704255,0.017066678,0.0013696972
430287,0.017977187,0.016740037,0.029622708,0.053654216,-0.0027041642
430310,0.038550872,-0.030088786,-0.0042402544,-0.0033031288,0.016878342
430333,-0.0009388469,0.034062207,-0.012478924,-0.003048416,0.007311219
430349,0.11134775,-0.045888618,-0.017190408,0.02686078,-0.025741333
430523,-0.034556493,0.037160248,0.07022361,-0.009650163,0.020070134
430558.430572,-0.006740908,0.018802369,0.022654656,0.008896829,0.02939104
